132;1;36;2;88.75;62.75;75.75;C;100104
133;1;37;2;89.75;63.75;76.75;C;100104
134;1;38;2;90.75;64.75;77.75;C;100101
135;1;39;2;91.75;65.75;78.75;C;100101
136;1;40;2;92.75;66.75;79.75;C;100102
137;1;41;2;93.75;67.75;80.75;C;100103
138;1;42;2;94.75;68.75;81.75;C;100104
139;1;43;2;95.75;69.75;82.75;C;100104
140;1;44;2;96.75;70.75;83.75;C;100104
141;1;45;2;97.75;71.75;84.75;C;100101
142;1;46;2;98.75;72.75;85.75;C;100101
143;1;47;2;99.75;73.75;86.75;C;100102
144;1;48;2;100.75;74.75;87.75;C;100103
145;1;1;3;53.75;27.75;40.75;A;100104
146;1;2;3;54.75;28.75;41.75;A;100104
147;1;3;3;55.75;29.75;42.75;B;100104
148;1;4;3;56.75;30.75;43.75;B;100101
149;1;5;3;57.75;31.75;44.75;B;100101
150;1;6;3;58.75;32.75;45.75;B;100102
151;1;7;3;59.75;33.75;46.75;B;100103
152;1;8;3;60.75;34.75;47.75;B;100104
153;1;9;3;61.75;35.75;48.75;B;100104
154;1;10;3;62.75;36.75;49.75;B;100104
155;1;11;3;63.75;37.75;50.75;B;100101
156;1;12;3;64.75;38.75;51.75;B;100101
157;1;13;3;65.75;39.75;52.75;B;100102
158;1;14;3;66.75;40.75;53.75;B;100103
159;1;15;3;67.75;41.75;54.75;B;100104
160;1;16;3;68.75;42.75;55.75;B;100104
161;1;17;3;69.75;43.75;56.75;B;100104
162;1;18;3;70.75;44.75;57.75;C;100101
163;1;19;3;71.75;45.75;58.75;C;100101
164;1;20;3;72.75;46.75;59.75;C;100102
165;1;21;3;73.75;47.75;60.75;C;100103
166;1;22;3;74.75;48.75;61.75;C;100104
167;1;23;3;75.75;49.75;62.75;C;100104
168;1;24;3;76.75;50.75;63.75;C;100104
169;1;25;3;77.75;51.75;64.75;C;100101
170;1;26;3;78.75;52.75;65.75;C;100101
171;1;27;3;79.75;53.75;66.75;C;100102
172;1;28;3;80.75;54.75;67.75;C;100103
173;1;29;3;81.75;55.75;68.75;C;100104
174;1;30;3;82.75;56.75;69.75;C;100104
175;1;31;3;83.75;57.75;70.75;C;100104
176;1;32;3;84.75;58.75;71.75;C;100101
177;1;33;3;85.75;59.75;72.75;C;100101
178;1;34;3;86.75;60.75;73.75;C;100102
179;1;35;3;87.75;61.75;74.75;C;100103
180;1;36;3;88.75;62.75;75.75;C;100104
181;1;37;3;89.75;63.75;76.75;C;100104
182;1;38;3;90.75;64.75;77.75;C;100104
183;1;39;3;91.75;65.75;78.75;C;100101
184;1;40;3;92.75;66.75;79.75;C;100101
185;1;41;3;93.75;67.75;80.75;C;100102
186;1;42;3;94.75;68.75;81.75;C;100103
187;1;43;3;95.75;69.75;82.75;C;100104
188;1;44;3;96.75;70.75;83.75;C;100104
189;1;45;3;97.75;71.75;84.75;C;100104
190;1;46;3;98.75;72.75;85.75;C;100101
191;1;47;3;99.75;73.75;86.75;C;100101
192;1;48;3;100.75;74.75;87.75;C;100102
193;2;1;0;53.75;27.75;40.75;A;100103
194;2;2;0;54.75;28.75;41.75;B;100104
195;2;3;0;55.75;29.75;42.75;B;100104
196;2;4;0;56.75;30.75;43.75;B;100104
197;2;5;0;57.75;31.75;44.75;B;100101
198;2;6;0;58.75;32.75;45.75;B;100101
199;2;7;0;59.75;33.75;46.75;B;100102
200;2;8;0;60.75;34.75;47.75;B;100103
201;2;9;0;61.75;35.75;48.75;B;100104
202;2;10;0;62.75;36.75;49.75;B;100104
203;2;11;0;63.75;37.75;50.75;B;100104
204;2;12;0;64.75;38.75;51.75;B;100101
205;2;13;0;65.75;39.75;52.75;B;100101
206;2;14;0;66.75;40.75;53.75;B;100102
207;2;15;0;67.75;41.75;54.75;B;100103
208;2;16;0;68.75;42.75;55.75;B;100104
209;2;17;0;69.75;43.75;56.75;B;100104
210;2;18;0;70.75;44.75;57.75;C;100104
211;2;19;0;71.75;45.75;58.75;C;100101
212;2;20;0;72.75;46.75;59.75;C;100101
213;2;21;0;73.75;47.75;60.75;C;100102
214;2;22;0;74.75;48.75;61.75;C;100103
215;2;23;0;75.75;49.75;62.75;C;100104
216;2;24;0;76.75;50.75;63.75;C;100104
217;2;25;0;77.75;51.75;64.75;C;100104
218;2;26;0;78.75;52.75;65.75;C;100101
219;2;27;0;79.75;53.75;66.75;C;100101
220;2;28;0;80.75;54.75;67.75;C;100102
221;2;29;0;81.75;55.75;68.75;C;100103
222;2;30;0;82.75;56.75;69.75;C;100104
223;2;31;0;83.75;57.75;70.75;C;100104
224;2;32;0;84.75;58.75;71.75;C;100104
225;2;33;0;85.75;59.75;72.75;C;100101
226;2;34;0;86.75;60.75;73.75;C;100101
227;2;35;0;87.75;61.75;74.75;C;100102
228;2;36;0;88.75;62.75;75.75;C;100103
229;2;37;0;89.75;63.75;76.75;C;100104
230;2;38;0;90.75;64.75;77.75;C;100104
231;2;39;0;91.75;65.75;78.75;C;100104
232;2;40;0;92.75;66.75;79.75;C;100101
233;2;41;0;93.75;67.75;80.75;C;100101
234;2;42;0;94.75;68.75;81.75;C;100102
235;2;43;0;95.75;69.75;82.75;C;100103
236;2;44;0;96.75;70.75;83.75;C;100104
237;2;45;0;97.75;71.75;84.75;C;100104
238;2;46;0;98.75;72.75;85.75;C;100104
239;2;47;0;99.75;73.75;86.75;C;100101
240;2;48;0;100.75;74.75;87.75;C;100101
241;2;1;1;53.75;27.75;40.75;A;100102
242;2;2;1;54.75;28.75;41.75;B;100103
243;2;3;1;55.75;29.75;42.75;B;100104
244;2;4;1;56.75;30.75;43.75;B;100104
245;2;5;1;57.75;31.75;44.75;B;100104
246;2;6;1;58.75;32.75;45.75;B;100101
247;2;7;1;59.75;33.75;46.75;B;100101
248;2;8;1;60.75;34.75;47.75;B;100102
249;2;9;1;61.75;35.75;48.75;B;100103
250;2;10;1;62.75;36.75;49.75;B;100104
251;2;11;1;63.75;37.75;50.75;B;100104
252;2;12;1;64.75;38.75;51.75;B;100104
253;2;13;1;65.75;39.75;52.75;B;100101
254;2;14;1;66.75;40.75;53.75;B;100101
255;2;15;1;67.75;41.75;54.75;B;100102
256;2;16;1;68.75;42.75;55.75;B;100103
257;2;17;1;69.75;43.75;56.75;B;100104
258;2;18;1;70.75;44.75;57.75;C;100104
259;2;19;1;71.75;45.75;58.75;C;100104
260;2;20;1;72.75;46.75;59.75;C;100101
261;2;21;1;73.75;47.75;60.75;C;100101
262;2;22;1;74.75;48.75;61.75;C;100102
263;2;23;1;75.75;49.75;62.75;C;100103
264;2;24;1;76.75;50.75;63.75;C;100104
265;2;25;1;77.75;51.75;64.75;C;100104
266;2;26;1;78.75;52.75;65.75;C;100104
267;2;27;1;79.75;53.75;66.75;C;100101
268;2;28;1;80.75;54.75;67.75;C;100101
269;2;29;1;81.75;55.75;68.75;C;100102
270;2;30;1;82.75;56.75;69.75;C;100103
271;2;31;1;83.75;57.75;70.75;C;100104
272;2;32;1;84.75;58.75;71.75;C;100104
273;2;33;1;85.75;59.75;72.75;C;100104
274;2;34;1;86.75;60.75;73.75;C;100101
275;2;35;1;87.75;61.75;74.75;C;100101
276;2;36;1;88.75;62.75;75.75;C;100102
277;2;37;1;89.75;63.75;76.75;C;100103
278;2;38;1;90.75;64.75;77.75;C;100104
279;2;39;1;91.75;65.75;78.75;C;100104
280;2;40;1;92.75;66.75;79.75;C;100104
281;2;41;1;93.75;67.75;80.75;C;100101
282;2;42;1;94.75;68.75;81.75;C;100101
283;2;43;1;95.75;69.75;82.75;C;100102
284;2;44;1;96.75;70.75;83.75;C;100103
285;2;45;1;97.75;71.75;84.75;C;100104
286;2;46;1;98.75;72.75;85.75;C;100104
287;2;47;1;99.75;73.75;86.75;C;100104
288;2;48;1;100.75;74.75;87.75;C;100101
289;2;1;2;53.75;27.75;40.75;A;100101
290;2;2;2;54.75;28.75;41.75;B;100102
291;2;3;2;55.75;29.75;42.75;B;100103
292;2;4;2;56.75;30.75;43.75;B;100104
293;2;5;2;57.75;31.75;44.75;B;100104
294;2;6;2;58.75;32.75;45.75;B;100104
295;2;7;2;59.75;33.75;46.75;B;100101
296;2;8;2;60.75;34.75;47.75;B;100101
297;2;9;2;61.75;35.75;48.75;B;100102
298;2;10;2;62.75;36.75;49.75;B;100103
299;2;11;2;63.75;37.75;50.75;B;100104
300;2;12;2;64.75;38.75;51.75;B;100104
301;2;13;2;65.75;39.75;52.75;B;100104
302;2;14;2;66.75;40.75;53.75;B;100101
303;2;15;2;67.75;41.75;54.75;B;100101
304;2;16;2;68.75;42.75;55.75;B;100102
305;2;17;2;69.75;43.75;56.75;B;100103
306;2;18;2;70.75;44.75;57.75;C;100104
307;2;19;2;71.75;45.75;58.75;C;100104
308;2;20;2;72.75;46.75;59.75;C;100104
309;2;21;2;73.75;47.75;60.75;C;100101
310;2;22;2;74.75;48.75;61.75;C;100101
311;2;23;2;75.75;49.75;62.75;C;100102
312;2;24;2;76.75;50.75;63.75;C;100103
313;2;25;2;77.75;51.75;64.75;C;100104
314;2;26;2;78.75;52.75;65.75;C;100104
315;2;27;2;79.75;53.75;66.75;C;100104
316;2;28;2;80.75;54.75;67.75;C;100101
317;2;29;2;81.75;55.75;68.75;C;100101
318;2;30;2;82.75;56.75;69.75;C;100102
319;2;31;2;83.75;57.75;70.75;C;100103
320;2;32;2;84.75;58.75;71.75;C;100104
321;2;33;2;85.75;59.75;72.75;C;100104
322;2;34;2;86.75;60.75;73.75;C;100104
323;2;35;2;87.75;61.75;74.75;C;100101
324;2;36;2;88.75;62.75;75.75;C;100101
325;2;37;2;89.75;63.75;76.75;C;100102
326;2;38;2;90.75;64.75;77.75;C;100103
327;2;39;2;91.75;65.75;78.75;C;100104
328;2;40;2;92.75;66.75;79.75;C;100104
329;2;41;2;93.75;67.75;80.75;C;100104
330;2;42;2;94.75;68.75;81.75;C;100101
331;2;43;2;95.75;69.75;82.75;C;100101
332;2;44;2;96.75;70.75;83.75;C;100102
333;2;45;2;97.75;71.75;84.75;C;100103
334;2;46;2;98.75;72.75;85.75;C;100104
335;2;47;2;99.75;73.75;86.75;C;100104
336;2;48;2;100.75;74.75;87.75;C;100104
337;2;1;3;53.75;27.75;40.75;A;100101
338;2;2;3;54.75;28.75;41.75;B;100101
339;2;3;3;55.75;29.75;42.75;B;100102
340;2;4;3;56.75;30.75;43.75;B;100103
341;2;5;3;57.75;31.75;44.75;B;100104
342;2;6;3;58.75;32.75;45.75;B;100104
343;2;7;3;59.75;33.75;46.75;B;100104
344;2;8;3;60.75;34.75;47.75;B;100101
345;2;9;3;61.75;35.75;48.75;B;100101
346;2;10;3;62.75;36.75;49.75;B;100102
347;2;11;3;63.75;37.75;50.75;B;100103
348;2;12;3;64.75;38.75;51.75;B;100104
349;2;13;3;65.75;39.75;52.75;B;100104
350;2;14;3;66.75;40.75;53.75;B;100104
351;2;15;3;67.75;41.75;54.75;B;100101
352;2;16;3;68.75;42.75;55.75;B;100101
353;2;17;3;69.75;43.75;56.75;B;100102
354;2;18;3;70.75;44.75;57.75;C;100103
355;2;19;3;71.75;45.75;58.75;C;100104
356;2;20;3;72.75;46.75;59.75;C;100104
357;2;21;3;73.75;47.75;60.75;C;100104
358;2;22;3;74.75;48.75;61.75;C;100101
359;2;23;3;75.75;49.75;62.75;C;100101
360;2;24;3;76.75;50.75;63.75;C;100102
361;2;25;3;77.75;51.75;64.75;C;100103
362;2;26;3;78.75;52.75;65.75;C;100104
363;2;27;3;79.75;53.75;66.75;C;100104
364;2;28;3;80.75;54.75;67.75;C;100104
365;2;29;3;81.75;55.75;68.75;C;100101
366;2;30;3;82.75;56.75;69.75;C;100101
367;2;31;3;83.75;57.75;70.75;C;100102
368;2;32;3;84.75;58.75;71.75;C;100103
369;2;33;3;85.75;59.75;72.75;C;100104
370;2;34;3;86.75;60.75;73.75;C;100104
371;2;35;3;87.75;61.75;74.75;C;100104
372;2;36;3;88.75;62.75;75.75;C;100101
373;2;37;3;89.75;63.75;76.75;C;100101
374;2;38;3;90.75;64.75;77.75;C;100102
375;2;39;3;91.75;65.75;78.75;C;100103
376;2;40;3;92.75;66.75;79.75;C;100104
377;2;41;3;93.75;67.75;80.75;C;100104
378;2;42;3;94.75;68.75;81.75;C;100104
379;2;43;3;95.75;69.75;82.75;C;100101
380;2;44;3;96.75;70.75;83.75;C;100101
381;2;45;3;97.75;71.75;84.75;C;100102
382;2;46;3;98.75;72.75;85.75;C;100103
383;2;47;3;99.75;73.75;86.75;C;100104
384;2;48;3;100.75;74.75;87.75;C;100104
385;3;1;0;47.25;21.25;34.25;A;100104
386;3;2;0;48.25;22.25;35.25;A;100101
387;3;3;0;49.25;23.25;36.25;A;100101
388;3;4;0;50.25;24.25;37.25;A;100102
389;3;5;0;51.25;25.25;38.25;A;100103
390;3;6;0;52.25;26.25;39.25;A;100104
391;3;7;0;53.25;27.25;40.25;A;100104
392;3;8;0;54.25;28.25;41.25;A;100104
393;3;9;0;55.25;29.25;42.25;B;100101
394;3;10;0;56.25;30.25;43.25;B;100101
395;3;11;0;57.25;31.25;44.25;B;100102
396;3;12;0;58.25;32.25;45.25;B;100103
397;3;13;0;59.25;33.25;46.25;B;100104
398;3;14;0;60.25;34.25;47.25;B;100104
399;3;15;0;61.25;35.25;48.25;B;100104
400;3;16;0;62.25;36.25;49.25;B;100101
401;3;17;0;63.25;37.25;50.25;B;100101
402;3;18;0;64.25;38.25;51.25;B;100102
403;3;19;0;65.25;39.25;52.25;B;100103
404;3;20;0;66.25;40.25;53.25;B;100104
405;3;21;0;67.25;41.25;54.25;B;100104
406;3;22;0;68.25;42.25;55.25;B;100104
407;3;23;0;69.25;43.25;56.25;B;100101
408;3;24;0;70.25;44.25;57.25;C;100101
409;3;25;0;71.25;45.25;58.25;C;100102
410;3;26;0;72.25;46.25;59.25;C;100103
411;3;27;0;73.25;47.25;60.25;C;100104
412;3;28;0;74.25;48.25;61.25;C;100104
413;3;29;0;75.25;49.25;62.25;C;100104
414;3;30;0;76.25;50.25;63.25;C;100101
415;3;31;0;77.25;51.25;64.25;C;100101
416;3;32;0;78.25;52.25;65.25;C;100102
417;3;33;0;79.25;53.25;66.25;C;100103
418;3;34;0;80.25;54.25;67.25;C;100104
419;3;35;0;81.25;55.25;68.25;C;100104
420;3;36;0;82.25;56.25;69.25;C;100104
421;3;37;0;83.25;57.25;70.25;C;100101
422;3;38;0;84.25;58.25;71.25;C;100101
423;3;39;0;85.25;59.25;72.25;C;100102
424;3;40;0;86.25;60.25;73.25;C;100103
425;3;41;0;87.25;61.25;74.25;C;100104
426;3;42;0;88.25;62.25;75.25;C;100104
427;3;43;0;89.25;63.25;76.25;C;100104
428;3;44;0;90.25;64.25;77.25;C;100101
429;3;45;0;91.25;65.25;78.25;C;100101
430;3;46;0;92.25;66.25;79.25;C;100102
431;3;47;0;93.25;67.25;80.25;C;100103
432;3;48;0;94.25;68.25;81.25;C;100104
433;3;1;1;47.25;21.25;34.25;A;100104
434;3;2;1;48.25;22.25;35.25;A;100104
435;3;3;1;49.25;23.25;36.25;A;100101
436;3;4;1;50.25;24.25;37.25;A;100101
437;3;5;1;51.25;25.25;38.25;A;100102
438;3;6;1;52.25;26.25;39.25;A;100103
439;3;7;1;53.25;27.25;40.25;A;100104
440;3;8;1;54.25;28.25;41.25;A;100104
441;3;9;1;55.25;29.25;42.25;B;100104
442;3;10;1;56.25;30.25;43.25;B;100101
443;3;11;1;57.25;31.25;44.25;B;100101
444;3;12;1;58.25;32.25;45.25;B;100102
445;3;13;1;59.25;33.25;46.25;B;100103
446;3;14;1;60.25;34.25;47.25;B;100104
447;3;15;1;61.25;35.25;48.25;B;100104
448;3;16;1;62.25;36.25;49.25;B;100104
449;3;17;1;63.25;37.25;50.25;B;100101
450;3;18;1;64.25;38.25;51.25;B;100101
451;3;19;1;65.25;39.25;52.25;B;100102
452;3;20;1;66.25;40.25;53.25;B;100103
453;3;21;1;67.25;41.25;54.25;B;100104
454;3;22;1;68.25;42.25;55.25;B;100104
455;3;23;1;69.25;43.25;56.25;B;100104
456;3;24;1;70.25;44.25;57.25;C;100101
457;3;25;1;71.25;45.25;58.25;C;100101
458;3;26;1;72.25;46.25;59.25;C;100102
459;3;27;1;73.25;47.25;60.25;C;100103
460;3;28;1;74.25;48.25;61.25;C;100104
461;3;29;1;75.25;49.25;62.25;C;100104
462;3;30;1;76.25;50.25;63.25;C;100104
463;3;31;1;77.25;51.25;64.25;C;100101
464;3;32;1;78.25;52.25;65.25;C;100101
465;3;33;1;79.25;53.25;66.25;C;100102
466;3;34;1;80.25;54.25;67.25;C;100103
467;3;35;1;81.25;55.25;68.25;C;100104
468;3;36;1;82.25;56.25;69.25;C;100104
469;3;37;1;83.25;57.25;70.25;C;100104
470;3;38;1;84.25;58.25;71.25;C;100101
471;3;39;1;85.25;59.25;72.25;C;100101
472;3;40;1;86.25;60.25;73.25;C;100102
473;3;41;1;87.25;61.25;74.25;C;100103
474;3;42;1;88.25;62.25;75.25;C;100104
475;3;43;1;89.25;63.25;76.25;C;100104
476;3;44;1;90.25;64.25;77.25;C;100104
477;3;45;1;91.25;65.25;78.25;C;100101
478;3;46;1;92.25;66.25;79.25;C;100101
479;3;47;1;93.25;67.25;80.25;C;100102
480;3;48;1;94.25;68.25;81.25;C;100103
481;3;1;2;47.25;21.25;34.25;A;100104
482;3;2;2;48.25;22.25;35.25;A;100104
483;3;3;2;49.25;23.25;36.25;A;100104
484;3;4;2;50.25;24.25;37.25;A;100101
485;3;5;2;51.25;25.25;38.25;A;100101
486;3;6;2;52.25;26.25;39.25;A;100102
487;3;7;2;53.25;27.25;40.25;A;100103
488;3;8;2;54.25;28.25;41.25;A;100104
489;3;9;2;55.25;29.25;42.25;B;100104
490;3;10;2;56.25;30.25;43.25;B;100104
491;3;11;2;57.25;31.25;44.25;B;100101
492;3;12;2;58.25;32.25;45.25;B;100101
493;3;13;2;59.25;33.25;46.25;B;100102
494;3;14;2;60.25;34.25;47.25;B;100103
495;3;15;2;61.25;35.25;48.25;B;100104
496;3;16;2;62.25;36.25;49.25;B;100104
497;3;17;2;63.25;37.25;50.25;B;100104
498;3;18;2;64.25;38.25;51.25;B;100101
499;3;19;2;65.25;39.25;52.25;B;100101
500;3;20;2;66.25;40.25;53.25;B;100102
501;3;21;2;67.25;41.25;54.25;B;100103
502;3;22;2;68.25;42.25;55.25;B;100104
503;3;23;2;69.25;43.25;56.25;B;100104
504;3;24;2;70.25;44.25;57.25;C;100104
505;3;25;2;71.25;45.25;58.25;C;100101
506;3;26;2;72.25;46.25;59.25;C;100101
507;3;27;2;73.25;47.25;60.25;C;100102
508;3;28;2;74.25;48.25;61.25;C;100103
509;3;29;2;75.25;49.25;62.25;C;100104
510;3;30;2;76.25;50.25;63.25;C;100104
511;3;31;2;77.25;51.25;64.25;C;100104
512;3;32;2;78.25;52.25;65.25;C;100101
513;3;33;2;79.25;53.25;66.25;C;100101
514;3;34;2;80.25;54.25;67.25;C;100102
515;3;35;2;81.25;55.25;68.25;C;100103
516;3;36;2;82.25;56.25;69.25;C;100104
517;3;37;2;83.25;57.25;70.25;C;100104
518;3;38;2;84.25;58.25;71.25;C;100104
519;3;39;2;85.25;59.25;72.25;C;100101
520;3;40;2;86.25;60.25;73.25;C;100101
521;3;41;2;87.25;61.25;74.25;C;100102
522;3;42;2;88.25;62.25;75.25;C;100103
523;3;43;2;89.25;63.25;76.25;C;100104
524;3;44;2;90.25;64.25;77.25;C;100104
525;3;45;2;91.25;65.25;78.25;C;100104
526;3;46;2;92.25;66.25;79.25;C;100101
527;3;47;2;93.25;67.25;80.25;C;100101
528;3;48;2;94.25;68.25;81.25;C;100102
529;3;1;3;47.25;21.25;34.25;A;100103
530;3;2;3;48.25;22.25;35.25;A;100104
531;3;3;3;49.25;23.25;36.25;A;100104
532;3;4;3;50.25;24.25;37.25;A;100104
533;3;5;3;51.25;25.25;38.25;A;100101
534;3;6;3;52.25;26.25;39.25;A;100101
535;3;7;3;53.25;27.25;40.25;A;100102
536;3;8;3;54.25;28.25;41.25;A;100103
537;3;9;3;55.25;29.25;42.25;B;100104
538;3;10;3;56.25;30.25;43.25;B;100104
539;3;11;3;57.25;31.25;44.25;B;100104
540;3;12;3;58.25;32.25;45.25;B;100101
541;3;13;3;59.25;33.25;46.25;B;100101
542;3;14;3;60.25;34.25;47.25;B;100102
543;3;15;3;61.25;35.25;48.25;B;100103
544;3;16;3;62.25;36.25;49.25;B;100104
545;3;17;3;63.25;37.25;50.25;B;100104
546;3;18;3;64.25;38.25;51.25;B;100104
547;3;19;3;65.25;39.25;52.25;B;100101
548;3;20;3;66.25;40.25;53.25;B;100101
549;3;21;3;67.25;41.25;54.25;B;100102
550;3;22;3;68.25;42.25;55.25;B;100103
551;3;23;3;69.25;43.25;56.25;B;100104
552;3;24;3;70.25;44.25;57.25;C;100104
553;3;25;3;71.25;45.25;58.25;C;100104
554;3;26;3;72.25;46.25;59.25;C;100101
555;3;27;3;73.25;47.25;60.25;C;100101
556;3;28;3;74.25;48.25;61.25;C;100102
557;3;29;3;75.25;49.25;62.25;C;100103
558;3;30;3;76.25;50.25;63.25;C;100104
559;3;31;3;77.25;51.25;64.25;C;100104
560;3;32;3;78.25;52.25;65.25;C;100104
